0
0
14
847
260
383
343
43
303
797
588
414
426
7
117
730
918
452
23
765
291
8
744
926
194
21
1
0
0
0
0
0
1
0
1
0
66
330
207
298
364
372
43
471
879
510
312
367
452
1
738
778
536
350
439
336
1
375
703
489
382
422
346
3
321
884
425
352
448
391
0
368
986
424
391
434
403
0
333
870
392
463
356
369
1
357
715
430
442
448
368
0
360
0
681
533
507
354
0
328
784
433
442
63
0
0
76
1110
502
490
446
397
0
363
605
465
417
402
408
2
0
337
77
591
632
369
0
391
611
542
404
425
347
0
438
640
346
506
395
407
0
307
657
379
340
366
342
0
284
0
715
394
476
265
2
378
780
335
361
408
361
0
262
716
464
365
387
335
1
360
749
330
276
397
406
0
367
780
313
319
458
0
0
678
642
288
350
395
332
0
304
695
359
337
387
298
0
352
640
385
282
416
268
0
343
641
379
323
368
330
0
348
566
30
428
529
122
0
626
562
221
466
365
321
1
527
411
369
461
100
334
0
646
534
0
526
586
108
1
689
159
525
206
330
330
1
127
552
354
312
318
655
2
415
304
377
520
289
385
2
212
400
206
288
838
288
1
473
208
345
374
318
170
0
0
289
188
0
1
280
10
544
894
450
515
328
207
0
304
620
318
314
450
321
0
478
544
391
181
275
0
0
498
509
308
513
157
456
0
375
600
327
270
314
163
2
359
394
292
375
401
421
8
1343
71
318
663
795
389
2
422
662
388
381
403
347
0
377
509
383
300
315
375
0
703
663
580
461
287
314
2
456
939
647
686
378
376
1
0
0
952
324
368
308
0
0
266
398
512
390
295
0
76
555
363
629
358
273
0
38
666
90
581
341
340
0
364
503
398
327
292
343
0
293
584
328
232
347
360
0
510
669
413
531
374
12
0
832
33
22
14
0
0
0
0
0
0
0
0
8
0
45
133
399
427
403
155
1
338
618
344
375
397
261
0
392
505
368
371
391
391
15
438
531
370
102
598
71
0
608
589
408
312
72
88
0
1
851
205
0
537
251
0
325
615
404
313
348
505
0
315
594
351
30
644
290
0
272
597
343
331
266
254
0
268
0
623
376
384
267
0
310
562
407
331
297
337
0
386
573
385
275
312
274
0
312
109
794
264
280
266
0
294
699
306
328
271
312
0
264
652
316
329
314
309
1
369
599
396
304
333
284
0
0
354
400
671
303
217
0
510
1
968
436
304
309
0
0
327
824
328
307
298
0
302
647
363
274
349
280
1
403
588
292
323
340
341
0
325
540
381
410
313
322
2
298
606
350
340
369
346
2
235
594
385
336
323
298
0
379
598
397
351
334
367
0
354
526
554
302
316
363
10
338
680
389
301
331
316
0
267
667
377
320
334
299
0
383
632
404
293
346
320
0
238
33
709
453
372
326
374
0
704
450
346
315
0
0
312
13
8
799
408
0
550
750
402
374
386
287
0
459
701
0
694
359
302
0
368
647
408
376
378
292
0
321
639
380
358
310
15
0
359
887
340
302
371
312
0
270
410
367
277
426
493
0
549
1106
601
612
695
519
2
498
744
579
511
373
401
5
